Funding Source,Wallet Media Type,Model,Objective,Media Mix,Media Category,Month,Spend,Date,tier,Media Channel
T1,Print,Rogue,Future Market,Trade Print,PRINT,October,9615.00,10/1/18,T1,Print
T1,Print,Titan,Future Market,Consumer Print,PRINT,December,100585.00,12/1/18,T1,Print
T1,Print,Titan,Future Market,Consumer Print,PRINT,November,97877.00,11/1/18,T1,Print
T1,Print,Titan,Future Market,Consumer Print,PRINT,October,183619.00,10/1/18,T1,Print
T1,Print,Titan,Future Market,Enthusiast Print,PRINT,December,93312.00,12/1/18,T1,Print
T1,Print,Titan,Future Market,Enthusiast Print,PRINT,February,4754.00,2/1/19,T1,Print
T1,Print,Titan,Future Market,Enthusiast Print,PRINT,January,4754.00,1/1/19,T1,Print
T1,Print,Titan,Future Market,Enthusiast Print,PRINT,March,40130.00,3/1/19,T1,Print
T1,Print,Titan,Future Market,Enthusiast Print,PRINT,November,52126.00,11/1/18,T1,Print
T1,Print,Titan,Future Market,Enthusiast Print,PRINT,October,83566.00,10/1/18,T1,Print
T1,Print,Titan,Future Market,Trade Print,PRINT,December,2945.00,12/1/18,T1,Print
T1,Print,Titan,Future Market,Trade Print,PRINT,February,2503.00,2/1/19,T1,Print
T1,Print,Titan,Future Market,Trade Print,PRINT,January,4945.00,1/1/19,T1,Print
T1,Print,Titan,Future Market,Trade Print,PRINT,March,2945.00,3/1/19,T1,Print
T1,Print,Titan,Future Market,Trade Print,PRINT,November,10346.00,11/1/18,T1,Print
T1,Print,Titan,Future Market,Trade Print,PRINT,October,9615.00,10/1/18,T1,Print
T1,Search,Altima,In Market,Hispanic,HISPANIC MEDIA,December,61968.00,12/1/18,T1,Search T1
T1,Search,Altima,In Market,Hispanic,HISPANIC MEDIA,February,67470.00,2/1/19,T1,Search T1
T1,Search,Altima,In Market,Hispanic,HISPANIC MEDIA,January,63776.00,1/1/19,T1,Search T1
T1,Search,Altima,In Market,Hispanic,HISPANIC MEDIA,March,70053.00,3/1/19,T1,Search T1
T1,Search,Altima,In Market,Hispanic,HISPANIC MEDIA,November,60160.00,11/1/18,T1,Search T1
T1,Search,Altima,In Market,Hispanic,HISPANIC MEDIA,October,61543.00,10/1/18,T1,Search T1
T1,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,December,300412.00,12/1/18,T1,Search T1
T1,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,February,256250.00,2/1/19,T1,Search T1
T1,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,January,237630.00,1/1/19,T1,Search T1
T1,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,March,368056.00,3/1/19,T1,Search T1
T1,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,November,289729.00,11/1/18,T1,Search T1
T1,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,October,337965.00,10/1/18,T1,Search T1
T1,Search,Armada,In Market,Hispanic,HISPANIC MEDIA,December,2483.00,12/1/18,T1,Search T1
T1,Search,Armada,In Market,Hispanic,HISPANIC MEDIA,February,2703.00,2/1/19,T1,Search T1
T1,Search,Armada,In Market,Hispanic,HISPANIC MEDIA,January,2555.00,1/1/19,T1,Search T1
T1,Search,Armada,In Market,Hispanic,HISPANIC MEDIA,March,2807.00,3/1/19,T1,Search T1
T1,Search,Armada,In Market,Hispanic,HISPANIC MEDIA,November,2410.00,11/1/18,T1,Search T1
T1,Search,Armada,In Market,Hispanic,HISPANIC MEDIA,October,2466.00,10/1/18,T1,Search T1
T1,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,December,198546.00,12/1/18,T1,Search T1
T1,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,February,104865.00,2/1/19,T1,Search T1
T1,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,January,136900.00,1/1/19,T1,Search T1
T1,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,March,159926.00,3/1/19,T1,Search T1
T1,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,November,122319.00,11/1/18,T1,Search T1
T1,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,October,94580.00,10/1/18,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,December,20531.00,12/1/18,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,February,22354.00,2/1/19,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,January,21130.00,1/1/19,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,March,23210.00,3/1/19,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,November,19932.00,11/1/18,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,October,20390.00,10/1/18,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,December,66258.00,12/1/18,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,February,71425.00,2/1/19,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,January,77581.00,1/1/19,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,March,102143.00,3/1/19,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,November,63883.00,11/1/18,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,October,74603.00,10/1/18,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,December,453.00,12/1/18,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,February,493.00,2/1/19,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,January,466.00,1/1/19,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,March,512.00,3/1/19,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,November,440.00,11/1/18,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,October,450.00,10/1/18,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,December,49387.00,12/1/18,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,February,59713.00,2/1/19,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,January,68299.00,1/1/19,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,March,88215.00,3/1/19,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,November,48346.00,11/1/18,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,October,55616.00,10/1/18,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,December,1734.00,12/1/18,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,February,1888.00,2/1/19,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,January,1785.00,1/1/19,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,March,1960.00,3/1/19,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,November,1683.00,11/1/18,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,October,1722.00,10/1/18,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,December,105918.00,12/1/18,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,February,115487.00,2/1/19,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,January,110400.00,1/1/19,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,March,175367.00,3/1/19,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,November,102120.00,11/1/18,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,October,82014.00,10/1/18,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,December,4000.00,12/1/18,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,February,4355.00,2/1/19,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,January,4117.00,1/1/19,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,March,4522.00,3/1/19,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,November,3883.00,11/1/18,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,October,3972.00,10/1/18,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,December,101955.00,12/1/18,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,February,139816.00,2/1/19,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,January,114903.00,1/1/19,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,March,197225.00,3/1/19,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,November,105491.00,11/1/18,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,October,124034.00,10/1/18,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,December,4433.00,12/1/18,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,February,4827.00,2/1/19,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,January,4563.00,1/1/19,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,March,5012.00,3/1/19,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,November,4304.00,11/1/18,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,October,4403.00,10/1/18,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,December,183977.00,12/1/18,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,February,211889.00,2/1/19,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,January,192672.00,1/1/19,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,March,293484.00,3/1/19,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,November,182017.00,11/1/18,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,October,208268.00,10/1/18,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,December,49769.00,12/1/18,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,February,49048.00,2/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,January,54645.00,1/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,March,49586.00,3/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,November,51409.00,11/1/18,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,October,53927.00,10/1/18,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,December,84246.00,12/1/18,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,February,82939.00,2/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,January,92500.00,1/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,March,83871.00,3/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,November,87058.00,11/1/18,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,October,91376.00,10/1/18,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,December,7271.00,12/1/18,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,February,7916.00,2/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,January,7483.00,1/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,March,8219.00,3/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,November,7058.00,11/1/18,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,October,7221.00,10/1/18,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,December,198495.00,12/1/18,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,February,210010.00,2/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,January,195700.00,1/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,March,299305.00,3/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,November,191374.00,11/1/18,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,October,223531.00,10/1/18,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,December,16788.00,12/1/18,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,February,18278.00,2/1/19,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,January,17277.00,1/1/19,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,March,18978.00,3/1/19,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,November,16298.00,11/1/18,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,October,16672.00,10/1/18,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,December,397054.00,12/1/18,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,February,331811.00,2/1/19,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,January,409875.00,1/1/19,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,March,490152.00,3/1/19,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,November,382812.00,11/1/18,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,October,447127.00,10/1/18,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,December,1438.00,12/1/18,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,February,1566.00,2/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,January,1480.00,1/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,March,1626.00,3/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,November,1396.00,11/1/18,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,October,1429.00,10/1/18,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,December,33083.00,12/1/18,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,February,59713.00,2/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,January,68299.00,1/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,March,88215.00,3/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,November,47615.00,11/1/18,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,October,37255.00,10/1/18,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,December,48550.00,12/1/18,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,February,52860.00,2/1/19,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,January,49966.00,1/1/19,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,March,54884.00,3/1/19,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,November,47133.00,11/1/18,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,October,48217.00,10/1/18,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,December,43256.00,12/1/18,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,February,60973.00,2/1/19,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,January,62188.00,1/1/19,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,March,90720.00,3/1/19,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,November,41525.00,11/1/18,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,October,48594.00,10/1/18,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,December,22344.00,12/1/18,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,February,24328.00,2/1/19,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,January,22996.00,1/1/19,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,March,25259.00,3/1/19,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,November,21692.00,11/1/18,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,October,22191.00,10/1/18,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,December,151412.00,12/1/18,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,February,151146.00,2/1/19,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,January,157716.00,1/1/19,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,March,196150.00,3/1/19,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,November,134866.00,11/1/18,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,October,158855.00,10/1/18,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,December,40445.00,12/1/18,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,February,33153.00,2/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,January,32294.00,1/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,March,65532.00,3/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,November,38357.00,11/1/18,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,October,44755.00,10/1/18,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,December,3527.00,12/1/18,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,February,3840.00,2/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,January,3630.00,1/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,March,3987.00,3/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,November,3424.00,11/1/18,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,October,3503.00,10/1/18,T1,Search T1
T1,Social,Altima,Future Market,Integrated Marketing,INTEGRATED MARKETING,December,28125.00,12/1/18,T1,Social T1
T1,Social,Altima,Future Market,Integrated Marketing,INTEGRATED MARKETING,November,28125.00,11/1/18,T1,Social T1
T1,Social,Altima,Future Market,Integrated Marketing,INTEGRATED MARKETING,October,43125.00,10/1/18,T1,Social T1
T1,Social,Kicks,Future Market,Integrated Marketing,INTEGRATED MARKETING,December,28125.00,12/1/18,T1,Social T1
T1,Social,Kicks,Future Market,Integrated Marketing,INTEGRATED MARKETING,November,28125.00,11/1/18,T1,Social T1
T1,Social,Kicks,Future Market,Integrated Marketing,INTEGRATED MARKETING,October,43125.00,10/1/18,T1,Social T1
T1,Social,Rogue,Future Market,Integrated Marketing,INTEGRATED MARKETING,December,28125.00,12/1/18,T1,Social T1
T1,Social,Rogue,Future Market,Integrated Marketing,INTEGRATED MARKETING,November,28125.00,11/1/18,T1,Social T1
T1,Social,Rogue,Future Market,Integrated Marketing,INTEGRATED MARKETING,October,43125.00,10/1/18,T1,Social T1
T1,Social,Titan,Future Market,Integrated Marketing,INTEGRATED MARKETING,December,93750.00,12/1/18,T1,Social T1
T1,Social,Titan,Future Market,Integrated Marketing,INTEGRATED MARKETING,November,93750.00,11/1/18,T1,Social T1
T1,Social,Titan,Future Market,Integrated Marketing,INTEGRATED MARKETING,October,143750.00,10/1/18,T1,Social T1
T1,TV,Altima,Future Market,African AM,AFRICAN AM MEDIA,December,223452.00,12/1/18,T1,TV T1
T1,TV,Altima,Future Market,African AM,AFRICAN AM MEDIA,February,310108.00,2/1/19,T1,TV T1
T1,TV,Altima,Future Market,African AM,AFRICAN AM MEDIA,January,310108.00,1/1/19,T1,TV T1
T1,TV,Altima,Future Market,African AM,AFRICAN AM MEDIA,March,310108.00,3/1/19,T1,TV T1
T1,TV,Altima,Future Market,African AM,AFRICAN AM MEDIA,November,223452.00,11/1/18,T1,TV T1
T1,TV,Altima,Future Market,African AM,AFRICAN AM MEDIA,October,372920.00,10/1/18,T1,TV T1
T1,TV,Altima,Future Market,Cable,NATIONAL TV,December,5996226.00,12/1/18,T1,TV T1
T1,TV,Altima,Future Market,Cable,NATIONAL TV,February,2244178.00,2/1/19,T1,TV T1
T1,TV,Altima,Future Market,Cable,NATIONAL TV,January,203196.00,1/1/19,T1,TV T1
T1,TV,Altima,Future Market,Cable,NATIONAL TV,November,1599444.00,11/1/18,T1,TV T1
T1,TV,Altima,Future Market,Cable,NATIONAL TV,October,353919.00,10/1/18,T1,TV T1
T1,TV,Altima,Future Market,Hispanic,HISPANIC MEDIA,December,2480684.00,12/1/18,T1,TV T1
T1,TV,Altima,Future Market,Hispanic,HISPANIC MEDIA,February,1271811.00,2/1/19,T1,TV T1
T1,TV,Altima,Future Market,Hispanic,HISPANIC MEDIA,January,1168498.00,1/1/19,T1,TV T1
T1,TV,Altima,Future Market,Hispanic,HISPANIC MEDIA,March,1562223.00,3/1/19,T1,TV T1
T1,TV,Altima,Future Market,Hispanic,HISPANIC MEDIA,November,3934073.00,11/1/18,T1,TV T1
T1,TV,Altima,Future Market,Hispanic,HISPANIC MEDIA,October,1778519.00,10/1/18,T1,TV T1
T1,TV,Altima,Future Market,Network,NATIONAL TV,December,1931231.00,12/1/18,T1,TV T1
T1,TV,Altima,Future Market,Network,NATIONAL TV,February,1298021.00,2/1/19,T1,TV T1
T1,TV,Altima,Future Market,Network,NATIONAL TV,November,1080149.00,11/1/18,T1,TV T1
T1,TV,Altima,Future Market,Sports,NATIONAL TV,December,711375.00,12/1/18,T1,TV T1
T1,TV,Altima,Future Market,Sports,NATIONAL TV,February,375489.00,2/1/19,T1,TV T1
T1,TV,Altima,Future Market,Sports,NATIONAL TV,January,1499385.00,1/1/19,T1,TV T1
T1,TV,Altima,Future Market,Sports,NATIONAL TV,November,3274137.00,11/1/18,T1,TV T1
T1,TV,Altima,Future Market,Sports,NATIONAL TV,October,1126765.00,10/1/18,T1,TV T1
T1,TV,Kicks,Future Market,Cable,NATIONAL TV,October,1061757.00,10/1/18,T1,TV T1
T1,TV,Kicks,Future Market,Sports,NATIONAL TV,November,202012.00,11/1/18,T1,TV T1
T1,TV,Kicks,Future Market,Sports,NATIONAL TV,October,1537095.00,10/1/18,T1,TV T1
T1,TV,Rogue,Future Market,Cable,NATIONAL TV,March,2322104.00,3/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Network,NATIONAL TV,March,2518734.00,3/1/19,T1,TV T1
